2.82E-01
2.82E-01
1.93E-01
1.32E-01
1.22E-01
2.00E-01
1.32E-01
1.65E-01
2.02E-01
2.28E-01
9.18E-01
8.02E-01
7.50E-01
9.95E-01
9.37E-01
8.33E-01
4.65E-01
3.98E-01
4.47E-01
4.60E-01
5.05E-01
5.28E-01
4.95E-01
3.27E-01
















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































